UM_ID_UM,REGION_OFC,SUBREG,PROVINCIA,MEDIA_ALTURA_UM_EST,SUMA_DAP_X_UM,AREA_BASAL_UM_HA,VOL_M3_HA,BIOMASA_TN_HA,CARBONO_TN_HA,BIOMASA_KG_HA,CARBONO_KG_HA,CANTIDAD_IND_VIVOS_UM,CANTIDAD_IND_VIVOS_HA,PORCENTAJE_COB_3,PORCENTAJE_COB_7,PORCENTAJE_COB_TOTAL,PORCENTAJE_COB_ARBUSTIVA,PORCENTAJE_COB_INFERIOR,MEDIA_ALT_TOCONES,MEDIA_DAB_TOCONES,CANTIDAD_TOCONES_X_UM,CANTIDAD_TOCONES_X_HA,REGENERACION_UM,REGENERACION_HA,LONGITUD_GRILLA,LATITUD_GRILLA,LONGITUD_INSTALACION,LATITUD_INSTALACION,ALTITUD,PENDIENTE_CATEGORIA,EXPOSICION,OTBN_CATEGORIA,FECHA_UM_ANIO,FECHA_UM_MES,DURACION_RELEVAMIENTO_SEGUNDOS,JEFE_BRIGADA,NO_PERSONAS_BRIGADA,INSTRUMENTAL_DIAMETROS,INSTRUMENTAL_ALTURAS,DATOS_REFERENCIA,OBSERVACIONES_UM,TIPO_PAISAJE,SALINIDAD_PRESENCIA,INCENDIOS_RASTROS,PASTOREO_PRESENCIA,GANADO_BOVINO,GANADO_OVINO,GANADO_CAPRINO,GANADO_EQUINO,GANADO_OTRO,GANADO_OTRO_TIPO,EROSION_PRESENCIA,EROSION_FISICA_PRESENCIA,EROSION_EOLICA_PRESENCIA,EROSION_HIDRICA_PRESENCIA,MATERIAL_CAIDO_TRANSECTA_NORTE_FINO,MATERIAL_CAIDO_TRANSECTA_NORTE_MEDIANO,MATERIAL_CAIDO_TRANSECTA_SUR_FINO,MATERIAL_CAIDO_TRANSECTA_SUR_MEDIANO,PFNM_PRESENCIA_RESUMEN,PFNM_REGISTRO_1,PFNM_REGISTRO_2,PFNM_REGISTRO_3,PFNM_REGISTRO_4,PFNM_REGISTRO_5,FORMAS_HELECHOS,FORMAS_CACTACEAS,FORMAS_EPIFITAS,FORMAS_BRIOFITAS,FORMAS_LIANAS,FORMAS_ORQUIDEAS,FORMAS_GRAMINEAS,FORMAS_OTRAS,Ley_N1_06,Ley_N2_06,PRESENTA_IND_INVENTARIABLE,CUENCA_FORESTAL
46034098,PCH,Chaco Árido,46,3.3,0.078517514,0.190289801,1.558191591,0.187278968,0.089893905,187.2789679,89.8939046,1,39.3,0,0,0,71.83098592,0,NA,NA,0,0,18,3600,-67412398,-30548417,-6741238889,-3054841667,880,sin_pendiente,NA,sin_categoria,2019,12,3600,Ariel Francisco,2,forcipula,hipsometro,"desde ruta prov. nº511 -  tomar camino de tierra (s30º38'20.7"" o67º22'41"") hasta punto de referencia y luego caminando hasta um.",monte de individuos rebrotados. sin individuos de buen desarrollo. se colocaron individuos de referencia que no alcanzan las medidas minimas -  por no existir otros (individuos nº2 y nº3) -  individo 3 polifustal con diametro a menor a 5.,duna,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,4,0,28,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46035074,MON,Monte,46,3.527586207,2.295256305,4.855483892,5.881239549,11.85691927,5.691321248,11856.91927,5691.321248,29,465.8,7.042253521,0,7.042253521,40.84507042,39.43661972,NA,NA,0,0,2,400,-67217966,-28392703,-6721794444,-2839269444,1122,sin_pendiente,NA,sin_categoria,2019,12,7800,Ivan Suarez,3,forcipula,vara,"se accede por ruta nac. nº60 desde el paraje ""cordobita"".",la parcela se ubica en el valle aluvial de un rio seco muy erosionado por el agua. #sin regeneracion en subparcela norte y este.,llano,presencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,12,2,3,1,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque mixto,SI,#N/A
46036092,MON,Monte,46,4.5125,1.784600006,3.104510629,6.330352021,11.09172211,5.324026613,11091.72211,5324.026613,16,218.6,39.43661972,0,39.43661972,91.54929577,0,NA,NA,0,0,20,4000,-67181547,-30015524,-6718155556,-300155,653,sin_pendiente,NA,sin_categoria,2020,2,6600,Ivan Suarez,2,forcipula,vara,"desde patquia dirigirse hacia el n hasta ""los colorados la rioja"" -  continuar por el camino hacia ""el agua dulce"" hasta el punto de referencia",monte bajo abierto con partes rocosas y arenosas,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,62,43,10,18,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque mixto,SI,#N/A
46036093,MON,Monte,46,4.9,0.444346888,0.532680596,1.178450321,1.632441526,0.783571932,1632.441526,783.5719324,3,30,0,0,0,8.450704225,0,NA,NA,0,0,5,1000,-67185336,-30105492,-6718533333,-301055,844,sin_pendiente,NA,II,2020,3,5400,Francisco Ojeda,2,forcipula,hipsometro,desde patquia dirigirse al suroeste por ruta nº150 durante 28km aprox. hasta tomar camino interno propiedad de flores -  continuar hasta punto de referencia -  desde ahi seguir caminando hasta la um.,vegetacion herbacea baja y mediano porte. sin regeneracion en subparcela sur.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,32,55,27,59,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque mixto,SI,#N/A
46036098,PCH,Chaco Árido,46,4.882352941,1.80469398,4.18596463,31.28416626,11.68290026,5.607792127,11682.90026,5607.792127,17,521.6,70.42253521,0,70.42253521,54.92957746,0,NA,NA,0,0,19,3800,-67204543,-30555306,-6720452778,-3055530556,754,sin_pendiente,NA,sin_categoria,2019,12,10800,Francisco Ojeda,2,forcipula,hipsometro,"desde ruta prov. nº27 tomar camino interno (s30º36'52"" o67º11'26.1"") hasta punto de referencia y desde ahi caminando hasta um.",parcela con centro en curso de agua. monte bajo. cobertura mayor al 90%,depresion,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,126,3,102,13,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46036099,PCH,Chaco Árido,46,3.671428571,1.215702333,2.17094773,3.577095469,4.430445063,2.12661363,4430.445063,2126.61363,7,99.3,12.67605634,0,12.67605634,74.64788732,40.84507042,NA,NA,0,0,9,1800,-67208436,-30645264,-6720841667,-3064525,706,sin_pendiente,NA,sin_categoria,2019,12,3600,Francisco Ojeda,2,forcipula,hipsometro,desde ruta prov. nº27 hasta punto de referencia y desde ahi caminando hasta um.,monte abierto con abundantes renovales de prosopis flexuosa.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,54,12,81,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46037093,PCH,Chaco Árido,46,5.35,0.377,0.563515328,1.564252524,1.932821538,0.927754338,1932.821538,927.754338,2,20,11.26760563,0,11.26760563,83.09859155,22.53521127,NA,NA,0,0,6,1200,-67081854,-30108754,-6708183333,-3010875,595,sin_pendiente,NA,II,2019,12,4800,Emiliano Blanc,2,forcipula,clinometro,por rn 150 hasta r! -  luego caminando hasta la um,zona colinada con escasa vegetacion -  importante presencia de cactaceas. poca coberura del suelo. abundante vegetacion de chanar.,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,54,0,68,1,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46037094,PCH,Chaco Árido,46,4.483333333,1.403671677,3.855156102,16.24687768,11.08604911,5.321303573,11086.04911,5321.303573,6,118.6,22.53521127,0,22.53521127,88.73239437,29.57746479,NA,NA,0,0,11,2200,-67085567,-30198732,-6708558333,-3019872222,654,sin_pendiente,NA,sin_categoria,2019,12,9060,Emiliano Blanc,2,forcipula,clinometro,por rn 150 hasta r 1. caminando hasta 13 um,bosque secundario de jarilla -  atravesado por arroco con mayor densidad de vegetacion y mayor diversidad de especies. en subparcela a no se encuentra nv de mimozyganthus carinatus -  tampoco en subparcela de regeneracion s. en subparcela de regeneracion n no es encuentra la especie atamisquea emarginata,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,77,0,77,1,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46037095,PCH,Chaco Árido,46,3.358333333,1.438912387,2.874347263,16.33779128,5.220573123,2.505875099,5220.573123,2505.875099,12,266.5,0,0,0,56.33802817,0,NA,NA,0,0,9,1800,-67089297,-30288708,-6708927778,-3028869444,718,sin_pendiente,NA,sin_categoria,2020,3,4560,Francisco Ojeda,2,forcipula,hipsometro,accesar por ruta provincial 27 hasta ref1 -  continuar por camino de tierra hasta ref 2 y luego a pie hasta um,monte abierto,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,33,1,42,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46037096,PCH,Chaco Árido,46,5.5,2.314973763,6.243483823,31.25363878,27.15833944,13.03600293,27158.33944,13036.00293,12,237.2,21.12676056,0,21.12676056,56.33802817,11.26760563,NA,NA,0,0,21,4200,-67093044,-30378683,-6709302778,-3037877778,709,sin_pendiente,NA,sin_categoria,2020,3,5400,Francisco Ojeda,2,forcipula,hipsometro,desde ruta provincial 27 hasta ref 1 luego tomar camino de tierra hasta ref 2 y continuar a pie hasta um,monte abierto con abundancia de arbustivas,llano,ausencia,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,12,0,18,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46038086,PCH,Chaco Serrano,46,4.06,0.833915554,1.710705585,5.206937372,2.323639274,1.115346852,2323.639274,1115.346852,5,108.6,22.53521127,0,22.53521127,100,0,NA,NA,0,0,13,2600,-6695347,-29481963,-6695344444,-2948194444,1209,pendiente_suave,N,I,2020,1,7200,Francisco Ojeda,2,forcipula,vara,desde la rioja capital por ruta nº1 hasta punto de referencia y luego caminando hasta um.,pocos individuos arboreos -  abundante cobertura arbustiva.,colinado,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,60,0,85,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46038087,PCH,Chaco Serrano,46,4.016666667,1.361079654,2.546240975,11.89083901,6.700022536,3.216010817,6700.022536,3216.010817,12,325.1,50.70422535,0,50.70422535,91.54929577,5.633802817,NA,NA,0,0,20,4000,-66956977,-29571963,-6695697222,-2957197222,637,sin_pendiente,NA,sin_categoria,2019,12,11280,Emiliano Blanc,2,forcipula,clinometro,rn 38 hasta r1 por av ortiz de campo hasta r2. camino interno hasta r3 y caminando hasta um,bosque muy denso -  abundancia de arboles de pequeno diamtro. pendiente n-s de 15% -  parcela a de 18 mts y parcela b de 9.1 mts. en parcela de regeneracion n -  s y e no se encuentra nv de mimozyganthus carinatus. en parcela de regeneracion se encontro salvia gilliesii (salvia morada) en norte 2 ejemplares -  sur 1 ejemplar -  oeste 7 ejemplares y este 11 ejemplares.,serrano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,52,6,51,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46038089,PCH,Chaco Árido,46,5.115789474,2.248742127,2.893384136,8.019641562,9.389812341,4.507109923,9389.812341,4507.109923,18,326.5,45.07042254,0,45.07042254,47.88732394,18.30985915,NA,NA,0,0,15,3000,-66964038,-2975196,-6696402778,-2975194444,573,pendiente_fuerte,N,I,2019,11,15660,David Alvarez,2,cinta diametrica y forcipula,clinometro,por ruta 38 -  hacia el sur de la rioja capital. luego se ingresa por camino hacia el oeste -  unos 10 km,parcela con correccion de pendiente 35° transecta n-s correccion parcela a 21.8 mts -  parcela b 11 mts y 27 ° transecta e-o correccion parcela a 20 mts -  parcela b 10.1 mts. no se encuentra el nombre vulgar de mimozyganthus carinatus (lata),colinado,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,96,7,25,3,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46038093,PCH,Chaco Árido,46,5.566666667,0.955752384,1.323686503,5.083119708,4.096936446,1.966529494,4096.936446,1966.529494,5,50,5.633802817,0,5.633802817,56.33802817,5.633802817,NA,NA,0,0,8,1600,-66978355,-30111934,-6697836111,-3011194444,500,sin_pendiente,NA,sin_categoria,2019,11,6960,David Alvarez,2,cinta diametrica y forcipula,clinometro,"a 10 km de patquia -  dentro del predio de ""los datiles agropecuaria sa""",fraccion sin desmontar contiguo a una plantacion de datiles y pastura/ganado. suelo muy degradado y erosionado. no se encuentra nv de mimozyganthus carinatus y acacia gilliesii,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,8,0,102,2,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,OTF,NA,SI,#N/A
46038095,PCH,Chaco Árido,46,4.255555556,1.128432165,1.906407879,10.68764343,3.679520379,1.766169782,3679.520379,1766.169782,9,177.9,19.71830986,0,19.71830986,100,0,NA,NA,0,0,10,2000,-6698561,-30291912,-6698561111,-3029188889,598,sin_pendiente,NA,sin_categoria,2020,3,8700,Francisco Ojeda,2,forcipula,hipsometro,acceso por ruta provincial 27 hasta ref 1 -  tomar camino de tierra hasta ref 2 y terminar a pie hasta um,monte abierto,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,72,2,41,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46038098,PCH,Chaco Árido,46,5.05,1.173,1.615907791,7.498116222,4.517551589,2.168424763,4517.551589,2168.424763,8,109.3,19.71830986,0,19.71830986,70.42253521,0,NA,NA,0,0,15,3000,-66996618,-30561865,-6699661111,-3056186111,618,sin_pendiente,NA,sin_categoria,2019,12,7560,Emiliano Blanc,2,forcipula,clinometro,desde rp 27 hasta r1 -  luego caminando hacia la um,bosque bajo y descubierto predominan especies arbustivas (jarilla y bulnesia). en parcela de regeneracion norte no se encuentra nv de bougainvillea spinosa y de mimozyganthus carinatus -  en subparcela sur este y oeste el nv de bulnesia foliosa,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,42,1,54,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46038105,PCH,Chaco Árido,46,5.736363636,2.316026078,4.564844081,21.50885902,18.43803907,8.850258752,18438.03907,8850.258752,11,110,22.53521127,16.90140845,39.43661972,36.61971831,0,NA,NA,0,0,13,2600,-67022887,-31191699,-6702286111,-3119169444,467,sin_pendiente,NA,sin_categoria,2019,11,7200,Francisco Ojeda,2,forcipula,hipsometro,"desde ruta prov. nº29 (s31º3'2.8"" o66º45'23.6"") por camino de tierra hasta punto de referencia y luego caminando hasta um.",monte bajo con individuos de gran porte -  quebracho blanco -  aislados con gran superficie de suelo descubierto.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,55,1,18,0,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46038106,PCH,Chaco Árido,46,3.5,0.220517583,0.310283875,2.405791758,0.359629194,0.172622013,359.6291941,172.6220132,2,49.3,8.450704225,0,8.450704225,45.07042254,0,NA,NA,0,0,11,2200,-67026708,-31281669,-6702672222,-3128166667,448,sin_pendiente,NA,sin_categoria,2020,1,5400,Francisco Ojeda,2,forcipula,vara,"desde ruta nac. nº141 por camino de tierra (s31º23'29.6"" o66º58'32.9"") hasta punto de referencia y luego caminando hasta um.",abundante cobertura de halofitas arbustivas -  individuos lenosos -  principalmente prosopis -  aislados o formando grupos. #sin regeneracion en subparcela norte.,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,30,0,20,1,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46038107,PCH,Chaco Árido,46,3.975,0.787202184,2.012943449,12.86331211,4.81758326,2.312439965,4817.58326,2312.439965,4,98.6,4.225352113,0,4.225352113,42.25352113,0,NA,NA,0,0,11,2200,-67030546,-31371637,-6703052778,-3137161111,432,sin_pendiente,NA,sin_categoria,2020,2,7200,Francisco Ojeda,2,forcipula,hipsometro,desde ruta nacional nº141 hasta punto de referencia y desde ahi caminando hasta la um.,ambiente de duna. sin regeneracion en subparcela sur.,duna,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,3,0,5,0,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46039076,MON,Monte,46,2.057307692,0.820827495,4.537222728,1.553358244,5.114543255,2.454980763,5114.543255,2454.980763,26,670.2,18.30985915,0,18.30985915,46.47887324,0,NA,NA,0,0,7,1400,-66817281,-2858478,-6681727778,-2858477778,926,sin_pendiente,NA,sin_categoria,2019,12,8400,Ivan Suarez,3,forcipula,clinometro,se llega caminando desde ruta nac. n75.,la parcela esta ubicada en una zona muy erosionada -  con escasa vegetacion aroborea por sobreexplotacion. #sin regeneracion en subparcela sur.,duna,presencia,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,25,1,26,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque de algarrobos,SI,#N/A
46039077,MON,Monte,46,4.06955,2.64513924,7.591752895,8.331003065,20.45779566,9.819741918,20457.79566,9819.741918,20,317.2,28.16901408,7.042253521,29.57746479,43.66197183,0,NA,NA,0,0,4,800,-66820544,-28674808,-6682052778,-2867480556,1007,sin_pendiente,NA,sin_categoria,2019,12,8340,Ivan Suarez,3,forcipula,clinometro,muy facil acceso -  a 30m de camino (ripio).,se encontro estaca a 10 o 12 metros. la estaca se coloco en arroyo seco.,llano,ausencia,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,432,4,54,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque de algarrobos,SI,#N/A
46039083,PCH,Chaco Serrano,46,6.224444444,7.026979575,10.81852661,81.26997317,47.32926368,22.71804657,47329.26368,22718.04657,45,625.8,46.47887324,66.1971831,100,100,0,NA,NA,0,0,0,0,-66840443,-29214939,-6684044444,-2921497222,1021,pendiente_fuerte,S,sin_categoria,2020,1,16200,Francisco Ojeda,2,forcipula,vara,"desde ruta nº38 hasta tomar camino de montana (s29º20'11.8"" o66º47'14.6"") -  continuar hasta punto de referencia y luego caminando por valle hasta um.",parcela con 107% de pendiente (52º). se midio con el maximo de pendiente que figura en la tabla (80% o 39º) parcela a:23.8m y parcela b:11.5m. # sin regeneracion,montanoso,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,180,3,270,4,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46039089,PCH,Chaco Árido,46,5.938461538,2.658987708,6.332905174,29.78418024,28.57978324,13.71829596,28579.78324,13718.29596,13,217.9,49.29577465,23.94366197,52.11267606,36.61971831,14.08450704,NA,NA,0,0,11,2200,-66860893,-29755015,-6686088889,-2975502778,425,sin_pendiente,NA,sin_categoria,2019,11,7380,David Alvarez,2,cinta diametrica y forcipula,clinometro,desde ruta 38 entre patquia y la rioja -  a 4 km de puesto de gendarmeria. parcela a 534 metros de la ruta,no se encuentra nv de mimozyganthus carinatus,llano,ausencia,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,54,0,52,1,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46039096,PCH,Chaco Árido,46,5.371428571,2.102858258,6.840927959,40.88759563,19.72844264,9.469652468,19728.44264,9469.652468,7,70,2.816901408,23.94366197,26.76056338,52.11267606,28.16901408,NA,NA,0,0,22,4400,-66885466,-30385031,-6688547222,-3038502778,518,sin_pendiente,NA,sin_categoria,2019,12,3960,Emiliano Blanc,2,forcipula,clinometro,por rp 29 hasta r1. desde r1 caminando hasta um,zona pedregosa con,colinado,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,96,0,44,1,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46039097,PCH,Chaco Árido,46,5.171428571,1.422,2.671777918,7.553835175,8.925082915,4.284039799,8925.082915,4284.039799,7,99.3,36.61971831,4.225352113,40.84507042,30.98591549,11.26760563,NA,NA,0,0,12,2400,-6688904,-30475026,-6688905556,-3047502778,549,sin_pendiente,NA,sin_categoria,2019,11,5700,David Alvarez,2,cinta diametrica y forcipula,clinometro,desde ruta 27 -  llegada a 0.6 km y luego a pie hacia el este,impacto de disturbios antropicos -  ganaderia y tala,llano,ausencia,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,41,1,83,4,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46039098,PCH,Chaco Árido,46,4.44,1.045466716,1.56476117,3.950389215,3.892475609,1.868388292,3892.475609,1868.388292,9,236.5,25.35211268,0,25.35211268,84.50704225,21.12676056,NA,NA,0,0,8,1600,-6689263,-30565021,-6689261111,-30565,546,sin_pendiente,NA,sin_categoria,2019,12,7200,Francisco Ojeda,2,forcipula,hipsometro,desde ruta prov. nº27 hasta punto de referencia y desde ahi caminando hasta um.,parcela atravesada por arroyo. monte con abundantes renovales. individuos secos. #sin regeneracion en subparcela sur.,depresion,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,84,12,45,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46039103,PCH,Chaco Árido,46,4.021052632,2.675475217,4.925641075,15.42032999,9.781473894,4.695107469,9781.473894,4695.107469,19,365.8,53.52112676,0,53.52112676,77.46478873,0,NA,NA,0,0,16,3200,-66910826,-31014967,-6691080556,-3101494444,641,sin_pendiente,NA,sin_categoria,2019,11,7200,Francisco Ojeda,2,forcipula,hipsometro,"desde ruta prov. nº28 (s31º3'2.7"" o66º45'23.4"") por camino de tierra hasta punto de referencia y luego caminando hasta um.",parcela atravesada por un arroyo seco -  gran superficie de suelo descubierto aunque hay gran cantidad de renuevos arboreos.,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,24,0,12,0,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
46039105,PCH,Chaco Árido,46,7.04,1.383590516,3.388317633,16.861294,14.89664283,7.15038856,14896.64283,7150.38856,5,50,4.225352113,0,4.225352113,47.88732394,0,NA,NA,0,0,7,1400,-6691822,-31194934,-6691819444,-3119491667,541,sin_pendiente,NA,sin_categoria,2020,1,7200,Francisco Ojeda,2,forcipula,vara,"desde ruta prov. nº29 por camino interno (s31º12'11.5"" o66º45'13.6"") hasta punto de referencia y luego caminando hasta um.",sin regeneracion en subparcela sur.,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,80,4,55,1,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
46040082,PCH,Chaco Serrano,46,5.661904762,4.349665698,10.55865061,77.32136646,40.3459692,19.36606521,40345.9692,19366.06521,21,327.2,30.98591549,25.35211268,43.66197183,85.91549296,0,NA,NA,0,0,23,4600,-6673456,-29127821,-6673455556,-2912780556,616,sin_pendiente,NA,sin_categoria,2020,1,7200,Francisco Ojeda,2,forcipula,vara,desde la localidad de bazan al punto de referencia y continuar caminando hasta la um.,monte cerrado.,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,75,0,20,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
